canonical_column,source_family_file,column,family,feature,version,segment,missing_rate,non_null_count
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationinbedmain:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationinbedmain:weekday,f_slp,fitbit_sleep_summary_rapids_avgdurationinbedmain,raw,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_countepisodemain:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_countepisodemain:weekday,f_slp,fitbit_sleep_summary_rapids_countepisodemain,raw,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_firstbedtimemain:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_firstbedtimemain:weekday,f_slp,fitbit_sleep_summary_rapids_firstbedtimemain,raw,weekday,0.9099774512760854,6268
sleep__f_slp:fitbit_sleep_summary_rapids_lastbedtimemain:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_lastbedtimemain:weekday,f_slp,fitbit_sleep_summary_rapids_lastbedtimemain,raw,weekday,0.9099774512760854,6268
sleep__f_slp:fitbit_sleep_summary_rapids_firstwaketimemain:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_firstwaketimemain:weekday,f_slp,fitbit_sleep_summary_rapids_firstwaketimemain,raw,weekday,0.9091300788487224,6327
sleep__f_slp:fitbit_sleep_summary_rapids_lastwaketimemain:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_lastwaketimemain:weekday,f_slp,fitbit_sleep_summary_rapids_lastwaketimemain,raw,weekday,0.9091300788487224,6327
sleep__f_slp:fitbit_sleep_intraday_rapids_avgdurationasleepunifiedmain:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_avgdurationasleepunifiedmain:weekday,f_slp,fitbit_sleep_intraday_rapids_avgdurationasleepunifiedmain,raw,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_avgdurationawakeunifiedmain:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_avgdurationawakeunifiedmain:weekday,f_slp,fitbit_sleep_intraday_rapids_avgdurationawakeunifiedmain,raw,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_maxdurationasleepunifiedmain:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_maxdurationasleepunifiedmain:weekday,f_slp,fitbit_sleep_intraday_rapids_maxdurationasleepunifiedmain,raw,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_maxdurationawakeunifiedmain:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_maxdurationawakeunifiedmain:weekday,f_slp,fitbit_sleep_intraday_rapids_maxdurationawakeunifiedmain,raw,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_sumdurationasleepunifiedmain:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_sumdurationasleepunifiedmain:weekday,f_slp,fitbit_sleep_intraday_rapids_sumdurationasleepunifiedmain,raw,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_sumdurationawakeunifiedmain:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_sumdurationawakeunifiedmain:weekday,f_slp,fitbit_sleep_intraday_rapids_sumdurationawakeunifiedmain,raw,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_countepisodeasleepunifiedmain:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_countepisodeasleepunifiedmain:weekday,f_slp,fitbit_sleep_intraday_rapids_countepisodeasleepunifiedmain,raw,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_countepisodeawakeunifiedmain:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_countepisodeawakeunifiedmain:weekday,f_slp,fitbit_sleep_intraday_rapids_countepisodeawakeunifiedmain,raw,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_stddurationasleepunifiedmain:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_stddurationasleepunifiedmain:weekday,f_slp,fitbit_sleep_intraday_rapids_stddurationasleepunifiedmain,raw,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_stddurationawakeunifiedmain:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_stddurationawakeunifiedmain:weekday,f_slp,fitbit_sleep_intraday_rapids_stddurationawakeunifiedmain,raw,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_mindurationasleepunifiedmain:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_mindurationasleepunifiedmain:weekday,f_slp,fitbit_sleep_intraday_rapids_mindurationasleepunifiedmain,raw,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_mindurationawakeunifiedmain:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_mindurationawakeunifiedmain:weekday,f_slp,fitbit_sleep_intraday_rapids_mindurationawakeunifiedmain,raw,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_mediandurationasleepunifiedmain:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_mediandurationasleepunifiedmain:weekday,f_slp,fitbit_sleep_intraday_rapids_mediandurationasleepunifiedmain,raw,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_mediandurationawakeunifiedmain:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_mediandurationawakeunifiedmain:weekday,f_slp,fitbit_sleep_intraday_rapids_mediandurationawakeunifiedmain,raw,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_ratiocountasleepunifiedwithinmain:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_ratiocountasleepunifiedwithinmain:weekday,f_slp,fitbit_sleep_intraday_rapids_ratiocountasleepunifiedwithinmain,raw,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_ratiocountawakeunifiedwithinmain:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_ratiocountawakeunifiedwithinmain:weekday,f_slp,fitbit_sleep_intraday_rapids_ratiocountawakeunifiedwithinmain,raw,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_ratiodurationasleepunifiedwithinmain:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_ratiodurationasleepunifiedwithinmain:weekday,f_slp,fitbit_sleep_intraday_rapids_ratiodurationasleepunifiedwithinmain,raw,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_ratiodurationawakeunifiedwithinmain:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_ratiodurationawakeunifiedwithinmain:weekday,f_slp,fitbit_sleep_intraday_rapids_ratiodurationawakeunifiedwithinmain,raw,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationafterwakeupmain_dis:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationafterwakeupmain_dis:weekday,f_slp,fitbit_sleep_summary_rapids_sumdurationafterwakeupmain,dis,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationasleepmain_dis:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationasleepmain_dis:weekday,f_slp,fitbit_sleep_summary_rapids_sumdurationasleepmain,dis,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationawakemain_dis:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationawakemain_dis:weekday,f_slp,fitbit_sleep_summary_rapids_sumdurationawakemain,dis,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationtofallasleepmain_dis:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationtofallasleepmain_dis:weekday,f_slp,fitbit_sleep_summary_rapids_sumdurationtofallasleepmain,dis,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationinbedmain_dis:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationinbedmain_dis:weekday,f_slp,fitbit_sleep_summary_rapids_sumdurationinbedmain,dis,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_avgefficiencymain_dis:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_avgefficiencymain_dis:weekday,f_slp,fitbit_sleep_summary_rapids_avgefficiencymain,dis,weekday,0.9099774512760854,6268
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationafterwakeupmain_dis:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationafterwakeupmain_dis:weekday,f_slp,fitbit_sleep_summary_rapids_avgdurationafterwakeupmain,dis,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationasleepmain_dis:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationasleepmain_dis:weekday,f_slp,fitbit_sleep_summary_rapids_avgdurationasleepmain,dis,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationawakemain_dis:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationawakemain_dis:weekday,f_slp,fitbit_sleep_summary_rapids_avgdurationawakemain,dis,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationtofallasleepmain_dis:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationtofallasleepmain_dis:weekday,f_slp,fitbit_sleep_summary_rapids_avgdurationtofallasleepmain,dis,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationinbedmain_dis:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationinbedmain_dis:weekday,f_slp,fitbit_sleep_summary_rapids_avgdurationinbedmain,dis,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_countepisodemain_dis:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_countepisodemain_dis:weekday,f_slp,fitbit_sleep_summary_rapids_countepisodemain,dis,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_firstbedtimemain_dis:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_firstbedtimemain_dis:weekday,f_slp,fitbit_sleep_summary_rapids_firstbedtimemain,dis,weekday,0.9099774512760854,6268
sleep__f_slp:fitbit_sleep_summary_rapids_lastbedtimemain_dis:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_lastbedtimemain_dis:weekday,f_slp,fitbit_sleep_summary_rapids_lastbedtimemain,dis,weekday,0.9099774512760854,6268
sleep__f_slp:fitbit_sleep_summary_rapids_firstwaketimemain_dis:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_firstwaketimemain_dis:weekday,f_slp,fitbit_sleep_summary_rapids_firstwaketimemain,dis,weekday,0.9091300788487224,6327
sleep__f_slp:fitbit_sleep_summary_rapids_lastwaketimemain_dis:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_lastwaketimemain_dis:weekday,f_slp,fitbit_sleep_summary_rapids_lastwaketimemain,dis,weekday,0.9091300788487224,6327
sleep__f_slp:fitbit_sleep_intraday_rapids_avgdurationasleepunifiedmain_dis:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_avgdurationasleepunifiedmain_dis:weekday,f_slp,fitbit_sleep_intraday_rapids_avgdurationasleepunifiedmain,dis,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_avgdurationawakeunifiedmain_dis:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_avgdurationawakeunifiedmain_dis:weekday,f_slp,fitbit_sleep_intraday_rapids_avgdurationawakeunifiedmain,dis,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_maxdurationasleepunifiedmain_dis:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_maxdurationasleepunifiedmain_dis:weekday,f_slp,fitbit_sleep_intraday_rapids_maxdurationasleepunifiedmain,dis,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_maxdurationawakeunifiedmain_dis:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_maxdurationawakeunifiedmain_dis:weekday,f_slp,fitbit_sleep_intraday_rapids_maxdurationawakeunifiedmain,dis,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_sumdurationasleepunifiedmain_dis:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_sumdurationasleepunifiedmain_dis:weekday,f_slp,fitbit_sleep_intraday_rapids_sumdurationasleepunifiedmain,dis,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_sumdurationawakeunifiedmain_dis:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_sumdurationawakeunifiedmain_dis:weekday,f_slp,fitbit_sleep_intraday_rapids_sumdurationawakeunifiedmain,dis,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_countepisodeasleepunifiedmain_dis:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_countepisodeasleepunifiedmain_dis:weekday,f_slp,fitbit_sleep_intraday_rapids_countepisodeasleepunifiedmain,dis,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_countepisodeawakeunifiedmain_dis:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_countepisodeawakeunifiedmain_dis:weekday,f_slp,fitbit_sleep_intraday_rapids_countepisodeawakeunifiedmain,dis,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_stddurationasleepunifiedmain_dis:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_stddurationasleepunifiedmain_dis:weekday,f_slp,fitbit_sleep_intraday_rapids_stddurationasleepunifiedmain,dis,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_stddurationawakeunifiedmain_dis:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_stddurationawakeunifiedmain_dis:weekday,f_slp,fitbit_sleep_intraday_rapids_stddurationawakeunifiedmain,dis,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_mindurationasleepunifiedmain_dis:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_mindurationasleepunifiedmain_dis:weekday,f_slp,fitbit_sleep_intraday_rapids_mindurationasleepunifiedmain,dis,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_mindurationawakeunifiedmain_dis:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_mindurationawakeunifiedmain_dis:weekday,f_slp,fitbit_sleep_intraday_rapids_mindurationawakeunifiedmain,dis,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_mediandurationasleepunifiedmain_dis:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_mediandurationasleepunifiedmain_dis:weekday,f_slp,fitbit_sleep_intraday_rapids_mediandurationasleepunifiedmain,dis,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_mediandurationawakeunifiedmain_dis:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_mediandurationawakeunifiedmain_dis:weekday,f_slp,fitbit_sleep_intraday_rapids_mediandurationawakeunifiedmain,dis,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_ratiocountasleepunifiedwithinmain_dis:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_ratiocountasleepunifiedwithinmain_dis:weekday,f_slp,fitbit_sleep_intraday_rapids_ratiocountasleepunifiedwithinmain,dis,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_ratiocountawakeunifiedwithinmain_dis:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_ratiocountawakeunifiedwithinmain_dis:weekday,f_slp,fitbit_sleep_intraday_rapids_ratiocountawakeunifiedwithinmain,dis,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_ratiodurationasleepunifiedwithinmain_dis:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_ratiodurationasleepunifiedwithinmain_dis:weekday,f_slp,fitbit_sleep_intraday_rapids_ratiodurationasleepunifiedwithinmain,dis,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_ratiodurationawakeunifiedwithinmain_dis:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_ratiodurationawakeunifiedwithinmain_dis:weekday,f_slp,fitbit_sleep_intraday_rapids_ratiodurationawakeunifiedwithinmain,dis,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationafterwakeupmain_norm:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationafterwakeupmain_norm:weekday,f_slp,fitbit_sleep_summary_rapids_sumdurationafterwakeupmain,norm,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationasleepmain_norm:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationasleepmain_norm:weekday,f_slp,fitbit_sleep_summary_rapids_sumdurationasleepmain,norm,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationawakemain_norm:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationawakemain_norm:weekday,f_slp,fitbit_sleep_summary_rapids_sumdurationawakemain,norm,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationtofallasleepmain_norm:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationtofallasleepmain_norm:weekday,f_slp,fitbit_sleep_summary_rapids_sumdurationtofallasleepmain,norm,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_sumdurationinbedmain_norm:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_sumdurationinbedmain_norm:weekday,f_slp,fitbit_sleep_summary_rapids_sumdurationinbedmain,norm,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_avgefficiencymain_norm:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_avgefficiencymain_norm:weekday,f_slp,fitbit_sleep_summary_rapids_avgefficiencymain,norm,weekday,0.9099774512760854,6268
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationafterwakeupmain_norm:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationafterwakeupmain_norm:weekday,f_slp,fitbit_sleep_summary_rapids_avgdurationafterwakeupmain,norm,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationasleepmain_norm:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationasleepmain_norm:weekday,f_slp,fitbit_sleep_summary_rapids_avgdurationasleepmain,norm,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationawakemain_norm:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationawakemain_norm:weekday,f_slp,fitbit_sleep_summary_rapids_avgdurationawakemain,norm,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationtofallasleepmain_norm:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationtofallasleepmain_norm:weekday,f_slp,fitbit_sleep_summary_rapids_avgdurationtofallasleepmain,norm,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_avgdurationinbedmain_norm:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_avgdurationinbedmain_norm:weekday,f_slp,fitbit_sleep_summary_rapids_avgdurationinbedmain,norm,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_countepisodemain_norm:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_countepisodemain_norm:weekday,f_slp,fitbit_sleep_summary_rapids_countepisodemain,norm,weekday,0.9097907420971749,6281
sleep__f_slp:fitbit_sleep_summary_rapids_firstbedtimemain_norm:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_firstbedtimemain_norm:weekday,f_slp,fitbit_sleep_summary_rapids_firstbedtimemain,norm,weekday,0.9099774512760854,6268
sleep__f_slp:fitbit_sleep_summary_rapids_lastbedtimemain_norm:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_lastbedtimemain_norm:weekday,f_slp,fitbit_sleep_summary_rapids_lastbedtimemain,norm,weekday,0.9099774512760854,6268
sleep__f_slp:fitbit_sleep_summary_rapids_firstwaketimemain_norm:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_firstwaketimemain_norm:weekday,f_slp,fitbit_sleep_summary_rapids_firstwaketimemain,norm,weekday,0.9091300788487224,6327
sleep__f_slp:fitbit_sleep_summary_rapids_lastwaketimemain_norm:weekday,sleep,f_slp:fitbit_sleep_summary_rapids_lastwaketimemain_norm:weekday,f_slp,fitbit_sleep_summary_rapids_lastwaketimemain,norm,weekday,0.9091300788487224,6327
sleep__f_slp:fitbit_sleep_intraday_rapids_avgdurationasleepunifiedmain_norm:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_avgdurationasleepunifiedmain_norm:weekday,f_slp,fitbit_sleep_intraday_rapids_avgdurationasleepunifiedmain,norm,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_avgdurationawakeunifiedmain_norm:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_avgdurationawakeunifiedmain_norm:weekday,f_slp,fitbit_sleep_intraday_rapids_avgdurationawakeunifiedmain,norm,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_maxdurationasleepunifiedmain_norm:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_maxdurationasleepunifiedmain_norm:weekday,f_slp,fitbit_sleep_intraday_rapids_maxdurationasleepunifiedmain,norm,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_maxdurationawakeunifiedmain_norm:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_maxdurationawakeunifiedmain_norm:weekday,f_slp,fitbit_sleep_intraday_rapids_maxdurationawakeunifiedmain,norm,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_sumdurationasleepunifiedmain_norm:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_sumdurationasleepunifiedmain_norm:weekday,f_slp,fitbit_sleep_intraday_rapids_sumdurationasleepunifiedmain,norm,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_sumdurationawakeunifiedmain_norm:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_sumdurationawakeunifiedmain_norm:weekday,f_slp,fitbit_sleep_intraday_rapids_sumdurationawakeunifiedmain,norm,weekday,0.9118445430651902,6138
sleep__f_slp:fitbit_sleep_intraday_rapids_countepisodeasleepunifiedmain_norm:weekday,sleep,f_slp:fitbit_sleep_intraday_rapids_countepisodeasleepunifiedmain_norm:weekday,f_slp,fitbit_sleep_intraday_rapids_countepisodeasleepunifiedmain,norm,weekday,0.9118445430651902,6138
