target,horizon,issue_time,model,feature
outgoing_call_count,next_week,afternoon,fingerprint_42d_only,weekday
outgoing_call_count,next_week,afternoon,fingerprint_42d_only,is_weekend
outgoing_call_count,next_week,afternoon,fingerprint_42d_only,study_day
outgoing_call_count,next_week,afternoon,fingerprint_42d_only,outgoing_call_count__roll42_mean
outgoing_call_count,next_week,afternoon,fingerprint_42d_only,outgoing_call_count__roll42_std
outgoing_call_count,next_week,afternoon,today_partial_only,weekday
outgoing_call_count,next_week,afternoon,today_partial_only,is_weekend
outgoing_call_count,next_week,afternoon,today_partial_only,study_day
outgoing_call_count,next_week,afternoon,today_partial_only,f_call:phone_calls_rapids_outgoing_count:morning
outgoing_call_count,next_week,afternoon,today_partial_only,f_call:phone_calls_rapids_outgoing_count:afternoon
outgoing_call_count,next_week,afternoon,history_plus_fingerprint,weekday
outgoing_call_count,next_week,afternoon,history_plus_fingerprint,is_weekend
outgoing_call_count,next_week,afternoon,history_plus_fingerprint,study_day
outgoing_call_count,next_week,afternoon,history_plus_fingerprint,outgoing_call_count__yesterday
outgoing_call_count,next_week,afternoon,history_plus_fingerprint,outgoing_call_count__roll7_mean
outgoing_call_count,next_week,afternoon,history_plus_fingerprint,outgoing_call_count__roll14_mean
outgoing_call_count,next_week,afternoon,history_plus_fingerprint,outgoing_call_count__roll42_mean
outgoing_call_count,next_week,afternoon,history_plus_fingerprint,outgoing_call_count__roll42_std
outgoing_call_count,next_week,afternoon,history_fingerprint_plus_today,weekday
outgoing_call_count,next_week,afternoon,history_fingerprint_plus_today,is_weekend
outgoing_call_count,next_week,afternoon,history_fingerprint_plus_today,study_day
outgoing_call_count,next_week,afternoon,history_fingerprint_plus_today,outgoing_call_count__yesterday
outgoing_call_count,next_week,afternoon,history_fingerprint_plus_today,outgoing_call_count__roll7_mean
outgoing_call_count,next_week,afternoon,history_fingerprint_plus_today,outgoing_call_count__roll14_mean
outgoing_call_count,next_week,afternoon,history_fingerprint_plus_today,outgoing_call_count__roll42_mean
outgoing_call_count,next_week,afternoon,history_fingerprint_plus_today,outgoing_call_count__roll42_std
outgoing_call_count,next_week,afternoon,history_fingerprint_plus_today,f_call:phone_calls_rapids_outgoing_count:morning
outgoing_call_count,next_week,afternoon,history_fingerprint_plus_today,f_call:phone_calls_rapids_outgoing_count:afternoon
outgoing_call_count,next_week,evening,calendar_only,weekday
outgoing_call_count,next_week,evening,calendar_only,is_weekend
outgoing_call_count,next_week,evening,calendar_only,study_day
outgoing_call_count,next_week,evening,recent_history_only,weekday
outgoing_call_count,next_week,evening,recent_history_only,is_weekend
outgoing_call_count,next_week,evening,recent_history_only,study_day
outgoing_call_count,next_week,evening,recent_history_only,outgoing_call_count__yesterday
outgoing_call_count,next_week,evening,recent_history_only,outgoing_call_count__roll7_mean
outgoing_call_count,next_week,evening,recent_history_only,outgoing_call_count__roll14_mean
outgoing_call_count,next_week,evening,fingerprint_42d_only,weekday
outgoing_call_count,next_week,evening,fingerprint_42d_only,is_weekend
outgoing_call_count,next_week,evening,fingerprint_42d_only,study_day
outgoing_call_count,next_week,evening,fingerprint_42d_only,outgoing_call_count__roll42_mean
outgoing_call_count,next_week,evening,fingerprint_42d_only,outgoing_call_count__roll42_std
outgoing_call_count,next_week,evening,today_partial_only,weekday
outgoing_call_count,next_week,evening,today_partial_only,is_weekend
outgoing_call_count,next_week,evening,today_partial_only,study_day
outgoing_call_count,next_week,evening,today_partial_only,f_call:phone_calls_rapids_outgoing_count:morning
outgoing_call_count,next_week,evening,today_partial_only,f_call:phone_calls_rapids_outgoing_count:afternoon
outgoing_call_count,next_week,evening,today_partial_only,f_call:phone_calls_rapids_outgoing_count:evening
outgoing_call_count,next_week,evening,history_plus_fingerprint,weekday
outgoing_call_count,next_week,evening,history_plus_fingerprint,is_weekend
outgoing_call_count,next_week,evening,history_plus_fingerprint,study_day
outgoing_call_count,next_week,evening,history_plus_fingerprint,outgoing_call_count__yesterday
outgoing_call_count,next_week,evening,history_plus_fingerprint,outgoing_call_count__roll7_mean
outgoing_call_count,next_week,evening,history_plus_fingerprint,outgoing_call_count__roll14_mean
outgoing_call_count,next_week,evening,history_plus_fingerprint,outgoing_call_count__roll42_mean
outgoing_call_count,next_week,evening,history_plus_fingerprint,outgoing_call_count__roll42_std
outgoing_call_count,next_week,evening,history_fingerprint_plus_today,weekday
outgoing_call_count,next_week,evening,history_fingerprint_plus_today,is_weekend
outgoing_call_count,next_week,evening,history_fingerprint_plus_today,study_day
outgoing_call_count,next_week,evening,history_fingerprint_plus_today,outgoing_call_count__yesterday
outgoing_call_count,next_week,evening,history_fingerprint_plus_today,outgoing_call_count__roll7_mean
outgoing_call_count,next_week,evening,history_fingerprint_plus_today,outgoing_call_count__roll14_mean
outgoing_call_count,next_week,evening,history_fingerprint_plus_today,outgoing_call_count__roll42_mean
outgoing_call_count,next_week,evening,history_fingerprint_plus_today,outgoing_call_count__roll42_std
outgoing_call_count,next_week,evening,history_fingerprint_plus_today,f_call:phone_calls_rapids_outgoing_count:morning
outgoing_call_count,next_week,evening,history_fingerprint_plus_today,f_call:phone_calls_rapids_outgoing_count:afternoon
outgoing_call_count,next_week,evening,history_fingerprint_plus_today,f_call:phone_calls_rapids_outgoing_count:evening
bluetooth_unique_devices,tomorrow,morning,calendar_only,weekday
bluetooth_unique_devices,tomorrow,morning,calendar_only,is_weekend
bluetooth_unique_devices,tomorrow,morning,calendar_only,study_day
bluetooth_unique_devices,tomorrow,morning,recent_history_only,weekday
bluetooth_unique_devices,tomorrow,morning,recent_history_only,is_weekend
bluetooth_unique_devices,tomorrow,morning,recent_history_only,study_day
bluetooth_unique_devices,tomorrow,morning,recent_history_only,bluetooth_unique_devices__yesterday
bluetooth_unique_devices,tomorrow,morning,recent_history_only,bluetooth_unique_devices__roll7_mean
bluetooth_unique_devices,tomorrow,morning,recent_history_only,bluetooth_unique_devices__roll14_mean
bluetooth_unique_devices,tomorrow,morning,fingerprint_42d_only,weekday
bluetooth_unique_devices,tomorrow,morning,fingerprint_42d_only,is_weekend
bluetooth_unique_devices,tomorrow,morning,fingerprint_42d_only,study_day
bluetooth_unique_devices,tomorrow,morning,fingerprint_42d_only,bluetooth_unique_devices__roll42_mean
bluetooth_unique_devices,tomorrow,morning,fingerprint_42d_only,bluetooth_unique_devices__roll42_std
bluetooth_unique_devices,tomorrow,morning,today_partial_only,weekday
bluetooth_unique_devices,tomorrow,morning,today_partial_only,is_weekend
bluetooth_unique_devices,tomorrow,morning,today_partial_only,study_day
bluetooth_unique_devices,tomorrow,morning,today_partial_only,f_blue:phone_bluetooth_rapids_uniquedevices:morning
bluetooth_unique_devices,tomorrow,morning,history_plus_fingerprint,weekday
bluetooth_unique_devices,tomorrow,morning,history_plus_fingerprint,is_weekend
bluetooth_unique_devices,tomorrow,morning,history_plus_fingerprint,study_day
bluetooth_unique_devices,tomorrow,morning,history_plus_fingerprint,bluetooth_unique_devices__yesterday
bluetooth_unique_devices,tomorrow,morning,history_plus_fingerprint,bluetooth_unique_devices__roll7_mean
bluetooth_unique_devices,tomorrow,morning,history_plus_fingerprint,bluetooth_unique_devices__roll14_mean
bluetooth_unique_devices,tomorrow,morning,history_plus_fingerprint,bluetooth_unique_devices__roll42_mean
bluetooth_unique_devices,tomorrow,morning,history_plus_fingerprint,bluetooth_unique_devices__roll42_std
bluetooth_unique_devices,tomorrow,morning,history_fingerprint_plus_today,weekday
bluetooth_unique_devices,tomorrow,morning,history_fingerprint_plus_today,is_weekend
bluetooth_unique_devices,tomorrow,morning,history_fingerprint_plus_today,study_day
bluetooth_unique_devices,tomorrow,morning,history_fingerprint_plus_today,bluetooth_unique_devices__yesterday
bluetooth_unique_devices,tomorrow,morning,history_fingerprint_plus_today,bluetooth_unique_devices__roll7_mean
bluetooth_unique_devices,tomorrow,morning,history_fingerprint_plus_today,bluetooth_unique_devices__roll14_mean
bluetooth_unique_devices,tomorrow,morning,history_fingerprint_plus_today,bluetooth_unique_devices__roll42_mean
bluetooth_unique_devices,tomorrow,morning,history_fingerprint_plus_today,bluetooth_unique_devices__roll42_std
bluetooth_unique_devices,tomorrow,morning,history_fingerprint_plus_today,f_blue:phone_bluetooth_rapids_uniquedevices:morning
bluetooth_unique_devices,tomorrow,afternoon,calendar_only,weekday
bluetooth_unique_devices,tomorrow,afternoon,calendar_only,is_weekend
bluetooth_unique_devices,tomorrow,afternoon,calendar_only,study_day
bluetooth_unique_devices,tomorrow,afternoon,recent_history_only,weekday
bluetooth_unique_devices,tomorrow,afternoon,recent_history_only,is_weekend
bluetooth_unique_devices,tomorrow,afternoon,recent_history_only,study_day
bluetooth_unique_devices,tomorrow,afternoon,recent_history_only,bluetooth_unique_devices__yesterday
bluetooth_unique_devices,tomorrow,afternoon,recent_history_only,bluetooth_unique_devices__roll7_mean
bluetooth_unique_devices,tomorrow,afternoon,recent_history_only,bluetooth_unique_devices__roll14_mean
bluetooth_unique_devices,tomorrow,afternoon,fingerprint_42d_only,weekday
bluetooth_unique_devices,tomorrow,afternoon,fingerprint_42d_only,is_weekend
bluetooth_unique_devices,tomorrow,afternoon,fingerprint_42d_only,study_day
bluetooth_unique_devices,tomorrow,afternoon,fingerprint_42d_only,bluetooth_unique_devices__roll42_mean
bluetooth_unique_devices,tomorrow,afternoon,fingerprint_42d_only,bluetooth_unique_devices__roll42_std
bluetooth_unique_devices,tomorrow,afternoon,today_partial_only,weekday
bluetooth_unique_devices,tomorrow,afternoon,today_partial_only,is_weekend
bluetooth_unique_devices,tomorrow,afternoon,today_partial_only,study_day
bluetooth_unique_devices,tomorrow,afternoon,today_partial_only,f_blue:phone_bluetooth_rapids_uniquedevices:morning
bluetooth_unique_devices,tomorrow,afternoon,today_partial_only,f_blue:phone_bluetooth_rapids_uniquedevices:afternoon
bluetooth_unique_devices,tomorrow,afternoon,history_plus_fingerprint,weekday
bluetooth_unique_devices,tomorrow,afternoon,history_plus_fingerprint,is_weekend
bluetooth_unique_devices,tomorrow,afternoon,history_plus_fingerprint,study_day
bluetooth_unique_devices,tomorrow,afternoon,history_plus_fingerprint,bluetooth_unique_devices__yesterday
bluetooth_unique_devices,tomorrow,afternoon,history_plus_fingerprint,bluetooth_unique_devices__roll7_mean
bluetooth_unique_devices,tomorrow,afternoon,history_plus_fingerprint,bluetooth_unique_devices__roll14_mean
bluetooth_unique_devices,tomorrow,afternoon,history_plus_fingerprint,bluetooth_unique_devices__roll42_mean
bluetooth_unique_devices,tomorrow,afternoon,history_plus_fingerprint,bluetooth_unique_devices__roll42_std
bluetooth_unique_devices,tomorrow,afternoon,history_fingerprint_plus_today,weekday
bluetooth_unique_devices,tomorrow,afternoon,history_fingerprint_plus_today,is_weekend
bluetooth_unique_devices,tomorrow,afternoon,history_fingerprint_plus_today,study_day
bluetooth_unique_devices,tomorrow,afternoon,history_fingerprint_plus_today,bluetooth_unique_devices__yesterday
bluetooth_unique_devices,tomorrow,afternoon,history_fingerprint_plus_today,bluetooth_unique_devices__roll7_mean
bluetooth_unique_devices,tomorrow,afternoon,history_fingerprint_plus_today,bluetooth_unique_devices__roll14_mean
bluetooth_unique_devices,tomorrow,afternoon,history_fingerprint_plus_today,bluetooth_unique_devices__roll42_mean
bluetooth_unique_devices,tomorrow,afternoon,history_fingerprint_plus_today,bluetooth_unique_devices__roll42_std
bluetooth_unique_devices,tomorrow,afternoon,history_fingerprint_plus_today,f_blue:phone_bluetooth_rapids_uniquedevices:morning
bluetooth_unique_devices,tomorrow,afternoon,history_fingerprint_plus_today,f_blue:phone_bluetooth_rapids_uniquedevices:afternoon
bluetooth_unique_devices,tomorrow,evening,calendar_only,weekday
bluetooth_unique_devices,tomorrow,evening,calendar_only,is_weekend
bluetooth_unique_devices,tomorrow,evening,calendar_only,study_day
bluetooth_unique_devices,tomorrow,evening,recent_history_only,weekday
bluetooth_unique_devices,tomorrow,evening,recent_history_only,is_weekend
bluetooth_unique_devices,tomorrow,evening,recent_history_only,study_day
bluetooth_unique_devices,tomorrow,evening,recent_history_only,bluetooth_unique_devices__yesterday
bluetooth_unique_devices,tomorrow,evening,recent_history_only,bluetooth_unique_devices__roll7_mean
bluetooth_unique_devices,tomorrow,evening,recent_history_only,bluetooth_unique_devices__roll14_mean
bluetooth_unique_devices,tomorrow,evening,fingerprint_42d_only,weekday
bluetooth_unique_devices,tomorrow,evening,fingerprint_42d_only,is_weekend
bluetooth_unique_devices,tomorrow,evening,fingerprint_42d_only,study_day
bluetooth_unique_devices,tomorrow,evening,fingerprint_42d_only,bluetooth_unique_devices__roll42_mean
bluetooth_unique_devices,tomorrow,evening,fingerprint_42d_only,bluetooth_unique_devices__roll42_std
bluetooth_unique_devices,tomorrow,evening,today_partial_only,weekday
bluetooth_unique_devices,tomorrow,evening,today_partial_only,is_weekend
bluetooth_unique_devices,tomorrow,evening,today_partial_only,study_day
bluetooth_unique_devices,tomorrow,evening,today_partial_only,f_blue:phone_bluetooth_rapids_uniquedevices:morning
